Code,Registration number,Brand name,Strength,Presentation,Form,Agent,Manufacturer,Country,Public Price LL,Pharmacist Margin,Stratum,public price Decision 119/1 20230126,Responsible Party Name,Responsible Party Country,Exch_Dates
7371,97369/12,SERTRA TAD,50mg,30,"Tablet, film coated",Pharmamedic S.A.R.L.,"Kr Ka, d.d, Novo Mesto",Slovenia,"689,391",23.08,A1,7.70,Tad Pharma GmbH,Germany,8/11/2026
8377,97415/1,SERTRA TAD,100mg,30,"Tablet, film coated",Pharmamedic S.A.R.L.,"Kr Ka, d.d, Novo Mesto",Slovenia,"1,124,796",23.08,A2,12.57,Tad Pharma GmbH,Germany,8/11/2026
11023,38621/1,SERTRALINE BIOGARAN,50mg,28,Gélule,Commercial and Trading Ressources SAL (CTR),Bluepharma Industria Farmaceutica SA,Portugal,"520,067",23.08,A1,5.81,Laboratoires Biogaran,France,8/11/2026
11024,38721/1,SERTRALINE BIOGARAN,25mg,7,Gélule,Commercial and Trading Ressources SAL (CTR),Bluepharma Industria Farmaceutica SA,Portugal,"130,353",23.08,A1,1.46,Laboratoires Biogaran,France,8/11/2026
9955,60319/1,SERUFLEX DEXTROSE 5% INJECTION USP ,5%,50ml,,Serum Products,Serum Products,Lebanon,"188,466",16.67,,2.11,,,8/11/2026
9958,39119/1,SERUFLEX DEXTROSE 5% INJECTION USP ,5%,100ml,,Serum Products,Serum Products,Lebanon,"174,675",16.67,,1.95,,,8/11/2026
9957,39019/1,"SERUFLEX DEXTROSE 5% INJECTION, USP ",5%,500ml,,Serum Products,Serum Products,Lebanon,"188,466",16.67,,2.11,,,8/11/2026
9999,21819/1,"SERUFLEX DEXTROSE 5% INJECTION, USP ",5%,1000ml,,Serum Products,Serum Products,Lebanon,"212,598",16.67,,2.38,,,8/11/2026
9483,115717/1,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.45% INJECTION, USP",,1000ml,,Serum Products,Serum Products,Lebanon,"212,598",16.67,,2.38,,,8/11/2026
9484,115817/1,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.45% INJECTION, USP",,500ml,,Serum Products,Serum Products,Lebanon,"198,808",16.67,,2.22,,,8/11/2026
10076,125919/1,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP",,1000ml,,Serum Products,Serum Products,Lebanon,"213,747",16.67,,2.39,,,8/11/2026
10078,125819/1,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP",,500ml,,Serum Products,Serum Products,Lebanon,"198,808",16.67,,2.22,,,8/11/2026
9784,178618/1,"SERUFLEX LACTATED RINGER'S INJECTION, USP",,1000ml,,Serum Products,Serum Products,Lebanon,"255,118",16.67,,2.85,,,8/11/2026
9997,21619/1,"SERUFLEX LACTATED RINGER'S INJECTION, USP",,500ml,,Serum Products,Serum Products,Lebanon,"237,880",16.67,,2.66,,,8/11/2026
9883,187518/1,"SERUFLEX MANNITOL 20% INJECTION, USP",20g/100ml,500ml,,Serum Products,Serum Products,Lebanon,"442,434",16.67,,4.94,,,8/11/2026
10130,134519/1,"SERUFLEX RINGER'S INJECTION, USP",,1000ml,,Serum Products,Serum Products,Lebanon,"225,239",16.67,,2.52,,,8/11/2026
9788,178418/1,SERUFLEX SODIUM CHLORIDE 0.9% INJECTION USP ,0.9%,100ml,,Serum Products,Serum Products,Lebanon,"172,377",16.67,,1.93,,,8/11/2026
9881,187618/1,SERUFLEX SODIUM CHLORIDE 0.9% INJECTION USP ,0.9%,50ml,,Serum Products,Serum Products,Lebanon,"181,570",16.67,,2.03,,,8/11/2026
9560,121517/1,"SERUFLEX SODIUM CHLORIDE 0.9% INJECTION, USP",0.9%,1000ml,,Serum Products,Serum Products,Lebanon,"194,211",16.67,,2.17,,,8/11/2026
9561,121617/1,"SERUFLEX SODIUM CHLORIDE 0.9% INJECTION, USP",0.9%,500ml,,Serum Products,Serum Products,Lebanon,"179,272",16.67,,2.00,,,8/11/2026
9786,178518/1,"SERUFLEX SODIUM CHLORIDE 0.9% INJECTION, USP",0.9%,250ml,,Serum Products,Serum Products,Lebanon,"172,377",16.67,,1.93,,,8/11/2026
9782,90718/1,SEVELAMER CARBONATE ARROW,800mg,180,Comprimé pelliculé,Darapharma S.A.L.,Synthon Hispania SL,Spain,"8,645,754",21.26,C,96.60,Arrow Génériques,France,8/11/2026
10092,126618/1,SEVELAMER CARBONATE ARROW,2.4g,Boite de 90sachets,Poudre pour suspension buvable,Darapharma S.A.L.,Synthon Hispania SL,Spain,"12,969,932",21.26,C,144.92,Arrow Génériques,France,8/11/2026
9961,123718/1,SEVIKAR,40mg/5mg,28,"Tablet, film coated",Pharmamedic S.A.R.L.,Daiichi Sankyo Europe GmbH,Germany,"1,158,392",23.08,A2,12.94,Daiichi Sankyo Europe GmbH,Germany,8/11/2026
9962,123818/1,SEVIKAR,40mg/10mg,28,"Tablet, film coated",Pharmamedic S.A.R.L.,Daiichi Sankyo Europe GmbH,Germany,"1,245,742",23.08,A2,13.92,Daiichi Sankyo Europe GmbH,Germany,8/11/2026
9963,123618/1,SEVIKAR,20mg/5mg,28,"Tablet, film coated",Pharmamedic S.A.R.L.,Daiichi Sankyo Europe GmbH,Germany,"1,019,976",23.08,A2,11.40,Daiichi Sankyo Europe GmbH,Germany,8/11/2026
9577,84518/1,SEVOFLURANE,,250ml,Flacon,Interpharma S.A.L.,Abbvie SRL,Italy,"12,327,290",21.26,C,137.74,Abbvie Ltd,UK,8/11/2026
10556,5920/1,SICADOL,1000mg,40,Tablet,Elite Pharma SARL,Medinfar Manufacturing SA,Portugal,"423,310",23.08,A1,4.73,"GP-Genericos Portugueses, LDA",Portugal,8/11/2026
11192,154421/1,SICADOL EXTRA,500mg+65mg,20,Tablet,Elite Pharma SARL,Medinfar Manufacturing SA,Portugal,"147,823",23.08,A1,1.65,Medinfar Consumer Health-Produtos Farmaceuticos LDA,Portugal,8/11/2026
2365,973038/01,SIFROL,0.18mg,30,Tablet,Mersaco,Boehringer Ingelheim Pharma GmbH & Co KG,Germany,"631,606",23.08,A1,7.06,,,8/11/2026
2366,973040/01,SIFROL,0.7mg,30,Tablet,Mersaco,Boehringer Ingelheim Pharma GmbH & Co KG,Germany,"2,478,046",23.08,B,27.69,,,8/11/2026
5806,219496/10,SIFROL ER,0.75mg,30,"Tablet, extended release",Mersaco,Boehringer Ingelheim Pharma GmbH & Co KG,Germany,"942,034",23.08,A2,10.53,Boehringer Ingelheim International GmbH ,Germany,8/11/2026
5807,219497/10,SIFROL ER,0.375mg,30,"Tablet, extended release",Mersaco,Boehringer Ingelheim Pharma GmbH & Co KG,Germany,"473,033",23.08,A1,5.29,Boehringer Ingelheim International GmbH ,Germany,8/11/2026
5808,219498/10,SIFROL ER,1.5mg,30,"Tablet, extended release",Mersaco,Boehringer Ingelheim Pharma GmbH & Co KG,Germany,"1,847,783",23.08,B,20.65,Boehringer Ingelheim International GmbH ,Germany,8/11/2026
11670,4822/1,SIGNIFOR,0.3mg/ml,30Ampoules,Injectable solution,Mecapharma SAL,Recordati Rare Diseases,France,"175,400,801",2.44,E2,"1,959.79",Recordati Rare Diseases,France,8/11/2026
11671,91222/1,SIGNIFOR,0.6mg/ml,30Ampoules,Injectable solution,Mecapharma SAL,Recordati Rare Diseases,France,"187,497,407",2.44,E2,"2,094.94",Recordati Rare Diseases,France,8/11/2026
11672,91322/1,SIGNIFOR,0.9mg/ml,30Ampoules,Injectable solution,Mecapharma SAL,Recordati Rare Diseases,France,"191,126,390",2.44,E2,"2,135.49",Recordati Rare Diseases,France,8/11/2026
9046,32217/1,SII-ONCO-BCG,40mg/ml,1Vial,Powder for intravesical instillation (BCG live USP),Unipharm S.A.L.,Serum Institute of India Pvt Ltd,India,"6,987,981",23.08,B,78.08,Serum Institute of India Pvt Ltd,India,8/11/2026
9387,140617/1,SILDENAFIL ARROW LAB,100mg,4,"Tablet, film coated",Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,"1,427,161",23.08,A2,15.95,Arrow Génériques,France,8/11/2026
9734,143518/1,SILDENAFIL ARROW LAB,100mg,24,"Tablet, film coated",Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,"3,192,970",23.08,B,35.68,Arrow Génériques,France,8/11/2026
11802,37223/1,SILDENAFIL STRAGEN,20mg,90,Comprimé pelliculé,Karout pharmacy,Pharmaceutical works Polpharma SA,Poland,"38,048,630",19.35,D,425.12,Stragen France,France,8/11/2026
11575,100823/1,SILODOSINE ARROW,4mg,30,Gélules,Darapharma S.A.L.,APL Swift Services Ltd,Malta,"732,394",23.08,A2,8.18,Arrow Génériques,France,8/11/2026
11576,100723/1,SILODOSINE ARROW,8mg,30,Gélules,Darapharma S.A.L.,APL Swift Services Ltd,Malta,"732,394",23.08,A2,8.18,Arrow Génériques,France,8/11/2026
10948,10821/1,SILODOSINE BIOGARAN,8mg,30,Gélules,Commercial and Trading Ressources SAL (CTR),Rontis Hellas Medical and Pharmaceutical Products SA ,Greece,"555,007",23.08,A1,6.20,Laboratoires Biogaran,France,8/11/2026
10949,10721/1,SILODOSINE BIOGARAN,4mg,30,Gélules,Commercial and Trading Ressources SAL (CTR),Rontis Hellas Medical and Pharmaceutical Products SA ,Greece,"555,007",23.08,A1,6.20,Laboratoires Biogaran,France,8/11/2026
6344,166832/11,SILOSIN,4mg,30,Capsule,Droguerie de l'Union,"Algorithm S.A.L. under license from Recordati Ireland Ltd-Ireland and Kissei pharmaceutical Co Ltd, Japan",Lebanon,"1,251,693",23.08,B,13.99,,,8/11/2026
6345,166833/11,SILOSIN,8mg,30,Capsule,Droguerie de l'Union,"Algorithm S.A.L. under license from Recordati Ireland Ltd-Ireland and Kissei pharmaceutical Co Ltd, Japan",Lebanon,"1,927,454",23.08,B,21.54,,,8/11/2026
9179,53717/1,SILVEDERMA,10mg/g,500g,Cream,Mediterranean Pharmaceutical Company,Laboratorio Aldo-Union SL,Spain,"1,220,209",23.08,A2,13.63,Laboratorio Aldo-Union SL,Spain,8/11/2026
9180,53817/1,SILVEDERMA,10mg/g,50g,Cream,Mediterranean Pharmaceutical Company,Laboratorio Aldo-Union SL,Spain,"494,534",23.08,A1,5.53,Laboratorio Aldo-Union SL,Spain,8/11/2026
9320,187184/13,SILVEZ PLUS,,50g,Cream,Ecopharm,Laborate Pharmaceuticals India Ltd,India,"349,399",23.08,A1,3.90,Laborate Pharmaceuticals India Ltd,India,8/11/2026
9725,123418/1,SIMBRINZA,,5ml,Eye drops suspension,Khalil Fattal & Fils S.A.L.,Alcon Couvreur NV,Belgium,"1,259,180",23.08,A2,14.07,Novartis Pharma AG,Switzerland,8/11/2026
7322,96384/11,SIMETHICONE ,,30ml,Emulsion,Macromed S.A.R.L.,Medical Union Pharmaceuticals (MUP),Egypt,"212,327",23.08,A1,2.37,Medical Union Pharmaceuticals Company,Egypt,8/11/2026
10825,193719/1,SIMPLA ,5mg/100ml,1Vial,Injectable solution,Mediterranean Pharmaceutical Company,Gemepe S.A.,Argentine,"13,071,402",21.26,C,146.05,Laboratorio Elea Phoenix SA,Argentine,8/11/2026
10281,23220/1,SIMPONI,100mg/1ml,1Prefilled pen (Smartject),Solution for injection,Abela Frères S.A.L.,Baxter Pharmaceutical Solutions LLC,USA,"75,599,169",10.71,E1,844.68,Janssen Biologics BV,The Netherlands,8/11/2026
10282,23320/1,SIMPONI,50mg/0.5ml,1Prefilled pen (Smartject),Solution for injection,Abela Frères S.A.L.,Baxter Pharmaceutical Solutions LLC,USA,"75,599,169",10.71,E1,844.68,Janssen Biologics BV,The Netherlands,8/11/2026
7533,185973/13,SIMULECT,20mg,1Vial + 1Ampoule of solvent,Powder and solution for injection,Khalil Fattal & Fils S.A.L.,Patheon Italia SpA,Italy,"97,573,579",2.44,E2,"1,090.21",Novartis Pharma AG,Switzerland,8/11/2026
12069,16025/1,SIMVAKEY,20mg,28,"Tablet, film coated",Mediterranean Pharmaceutical Company,Pharminicio SL,Spain,"249,955",23.08,A1,2.79,Pharminicio SL,Spain,8/11/2026
3898,194917/05,SIMVASTATIN NORMON,10mg,28,"Tablet, film coated",Droguerie Phenicia,Normon SA,Spain,"264,737",23.08,A1,2.96,,,8/11/2026
3899,194915/05,SIMVASTATIN NORMON,40mg,28,"Tablet, film coated",Droguerie Phenicia,Normon SA,Spain,"264,737",23.08,A1,2.96,,,8/11/2026
3900,194916/05,SIMVASTATIN NORMON,20mg,28,"Tablet, film coated",Droguerie Phenicia,Normon SA,Spain,"264,737",23.08,A1,2.96,,,8/11/2026
7169,97041/12,SIMVASTATIN-REMEDICA,20mg,30,"Tablet, film coated",Droguerie Columbus,"Remedica Ltd
",Cyprus,"542,912",23.08,A1,6.07,"Remedica Ltd
",Cyprus,8/11/2026
7170,97040/12,SIMVASTATIN-REMEDICA,40mg,30,"Tablet, film coated",Droguerie Columbus,"Remedica Ltd
",Cyprus,"780,772",23.08,A2,8.72,"Remedica Ltd
",Cyprus,8/11/2026
10297,152419/1,SINAHEAL-H,,10,Rectal suppository,Ibn Sina Pharm SARL,Aburaihan Pharmaceutical Company,Iran,"501,253",23.08,A1,5.60,Aburaihan Pharmaceutical Company,Iran,8/11/2026
10298,172219/1,SINAHEAL-H,,15g,Rectal ointment,Ibn Sina Pharm SARL,Aburaihan Pharmaceutical Company,Iran,"330,585",23.08,A1,3.69,Aburaihan Pharmaceutical Company,Iran,8/11/2026
10124,111319/1,SINECOD,,20ml,Drops,Sadco,GSK Consumer Healthcare SARL,Switzerland,"287,582",23.08,A1,3.21,GSK Consumer Healthcare Schweiz AG ,Switzerland,8/11/2026
10125,105519/1,SINECOD,,200ml,Syrup,Sadco,Haleon CH SARL,Switzerland,"632,950",23.08,A1,7.07,Haleon Schweiz AG,Switzerland,8/11/2026
4337,22166,SINEMET,25/250mg,20,Tablet,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,"1,283,690",23.08,A2,14.34,,,8/11/2026
7228,187346/13,SINEMET ,25/100mg,100,Tablet,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,"2,742,335",23.08,B,30.64,,,8/11/2026
1058,236700/99,SINGULAIR,10mg,28,"Tablet, film coated",Droguerie de l'Union,Organon Pharma (UK) Limited,UK,"1,248,430",23.08,A2,13.95,Organon Pharma (UK) Limited,UK,8/11/2026
1057,78953/98,SINGULAIR  (PEDIATRIC),5mg,28,"Tablet, chewable",Droguerie de l'Union,Organon Pharma (UK) Limited,UK,"1,217,521",23.08,A2,13.60,Organon Pharma (UK) Limited,UK,8/11/2026
4082,195275/04,SINGULAIR PEDIATRIC,4mg,28,"Tablet, chewable",Droguerie de l'Union,Organon Pharma (UK) Limited,UK,"1,217,521",23.08,A2,13.60,Organon Pharma (UK) Limited,UK,8/11/2026
3990,24356/06,SINLIP,10mg,30,"Tablet, coated",Droguerie Phenicia,Gador SA,Argentine,"563,070",23.08,A1,6.29,Gador SA,Argentine,8/11/2026
4094,24357/06,SINLIP,20mg,30,"Tablet, coated",Droguerie Phenicia,Gador SA,Argentine,"563,070",23.08,A1,6.29,Gador SA,Argentine,8/11/2026
5761,218154/09,SINLIP,5mg,30,"Tablet, coated",Droguerie Phenicia,Gador SA,Argentine,"387,027",23.08,A1,4.32,Gador SA,Argentine,8/11/2026
8362,96651/12,SINOCORT METERED DOSE,,12ml,Nasal Spray,Germanos Health Care Supplies SARL,API (Amman Pharmaceutical Industries Co),Jordan,"419,279",23.08,A1,4.68,API (Amman Pharmaceutical Industries Co),Jordan,8/11/2026
4543,24964,SINTROM,4mg,20,Tablet,Mephico S.A.L.,Mephico SAL,Lebanon,"490,183",23.08,A1,5.48,,,8/11/2026
3685,974109,SIOFOR,850mg,30,"Tablet, film coated",Mersaco,Berlin Chemie AG,Germany,"174,700",23.08,A1,1.95,Berlin Chemie AG,Germany,8/11/2026
6675,166756/11,SIRDALUD,2mg,30,Tablet,Khalil Fattal & Fils S.A.L.,"Pharmaline Licensed by Sandoz Pharmaceuticals AG, Switzerland",Lebanon,"658,420",23.08,A1,7.36,,,8/11/2026
6676,166762/11,SIRDALUD,4mg,30,Tablet,Khalil Fattal & Fils S.A.L.,"Pharmaline Licensed by Sandoz Pharmaceuticals AG, Switzerland",Lebanon,"861,874",23.08,A2,9.63,,,8/11/2026
7348,167540/10,SIROMUNE,1mg,100,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,"18,729,193",19.35,D,209.26,,,8/11/2026
9766,78618/1,SISACURE,20mg/10ml,5Ampoules x 10ml,Solution for injection or infusion,Abela Frères S.A.L.,Hikma Italia SpA,Italy,"1,408,347",23.08,A2,15.74,Hikma Pharmaceuticals,Jordan,8/11/2026
11632,62023/1,SITAGLIPTINE ARROW,100mg,30,Comprimés pelliculés,Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,"1,154,361",23.08,A2,12.90,Arrow Génériques,France,8/11/2026
11633,61923/1,SITAGLIPTINE ARROW,50mg,30,Comprimés pelliculés,Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,"1,139,578",23.08,A2,12.73,Arrow Génériques,France,8/11/2026
10501,114820/1,SITAMET,50mg/850mg,56,"Tablet, film coated",Pharmadex,"Sunshine Lake Pharma, China Packed by Pharmadex Lebanon under License from HEC Pharm GmbH, Germany",Lebanon,"2,392,203",23.08,B,26.73,,,8/11/2026
10502,114920/1,SITAMET,50mg/1000mg,56,"Tablet, film coated",Pharmadex,"Sunshine Lake Pharma, China Packed by Pharmadex Lebanon under License from HEC Pharm GmbH, Germany",Lebanon,"2,541,715",23.08,B,28.40,,,8/11/2026
12302,117922/1,SITAVITAE,100mg,28,FCT,Promopharm S.A.R.L.,SAG Manufacturing SLU,Peru,"1,412,378",23.08,A2,15.78,Galenicum Vitae Peru SAC,,8/11/2026
12044,100623/1,SITAVITAE PLUS,50/1000mg,28,Fct,Promopharm S.A.R.L.,SAG Manufacturing SLU,Spain,"1,079,106",23.08,A2,12.06,Galenicum Health SL,Spain,8/11/2026
12045,100523/1,SITAVITAE PLUS,50/850mg,28,Fct,Promopharm S.A.R.L.,SAG Manufacturing SLU,Spain,"1,079,106",23.08,A2,12.06,Galenicum Health SL,Spain,8/11/2026
12504,35125/1,SITAXIA 100,100mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,"1,200,499",23.08,B,13.41,,,8/11/2026
12319,108625/1,SKENAN LP,60mg,14,microgranules à libération prolongée,Minapharm Halabi,Ethypharm,France,"1,990,231",23.08,B,22.24,Ethypharm,France,8/11/2026
12320,108725/1,SKENAN LP,30mg,14,microgranules à libération prolongée,Minapharm Halabi,Ethypharm,France,"972,942",23.08,A2,10.87,Ethypharm,France,8/11/2026
12321,108525/1,SKENAN LP,10mg,14,microgranules à libération prolongée,Minapharm Halabi,Ethypharm,France,"419,279",23.08,A1,4.68,Ethypharm,France,8/11/2026
10365,94720/1,SKINOREN,,30g,Cream,UPO S.A.L.,Leo Pharma Manufacturing Italy SRL,Italy,"722,987",23.08,A2,8.08,Leo Pharma A/S,Denmark,8/11/2026
11112,103421/1,SKYRIZI,150mg,1Prefilled pen,Solution for injection,Interpharma S.A.L.,Abbvie Biotechnology Ltd,USA,"276,469,860",2.44,E2,"3,089.05",Abbvie Deutschland GmbH & Co KG,Germany,8/11/2026
6943,96596/12,SMECTALIA,3g/sachet,12 Sachets,Powder for oral suspension,Droguerie de l'Union,"Algorithm S.A.L. (Packager) under license from Mayoly Pharma, France",Lebanon,"935,570",23.08,A2,10.45,,,8/11/2026
9350,163917/1,SMECTALIA STRAWBERRY,3g/sachet,12 Sachets,Powder for oral suspension,Droguerie de l'Union,"Algorithm S.A.L. (Packager) under license from Mayoly Pharma, France",Lebanon,"935,570",23.08,A2,10.45,,,8/11/2026
8075,80614/1,SMOFKABIVEN,,1477ml,Injectable emulsion for infusion,Benta Trading Co s.a.l.,Fresenius Kabi AB,Sweden,"3,835,326",23.08,B,42.85,Fresenius Kabi AB,Sweden,8/11/2026
8076,80714/1,SMOFKABIVEN PERIPHERAL,,1448ml,Injectable emulsion for infusion,Benta Trading Co s.a.l.,Fresenius Kabi AB,Sweden,"4,571,752",23.08,B,51.08,Fresenius Kabi AB,Sweden,8/11/2026
6830,167802/11,SMOFLIPID ,20%,250ml,Injectable emulsion for infusion,Benta Trading Co s.a.l.,Fresenius Kabi Austria GmbH,Austria,"1,424,473",23.08,A2,15.92,Fresenius Kabi Austria GmbH,Austria,8/11/2026
11803,63421/1,SNAD,500mg,4,Tablet,The Lebanese Pharmacists SAL,Batterjee Pharmaceutical Factory,Saudi Arabia,"774,053",23.08,A2,8.65,Batterjee Pharmaceutical Factory,Saudi Arabia,8/11/2026
4201,2802/94,SODIUM BICARBONATE,8.4%,10 x 20ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"959,565",16.67,,10.72,,,8/11/2026
4202,2805/94,SODIUM BICARBONATE,4.2g/100ml,10 x 20ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"742,370",16.67,,8.29,,,8/11/2026
4203,236963/99,SODIUM BICARBONATE,1.4g/100ml,500ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"284,997",16.67,,3.18,,,8/11/2026
4204,2804/94,SODIUM CHLORIDE,20%,100 x 10ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"5,675,800",16.67,,63.42,,,8/11/2026
4205,2804/94,SODIUM CHLORIDE,20%,10 x 20ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"784,890",16.67,,8.77,,,8/11/2026
4206,2794/94,SODIUM CHLORIDE,10%,100 x 10ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"4,129,004",16.67,,46.13,,,8/11/2026
4207,2806/94,SODIUM CHLORIDE,0.9%,100 x 5ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"4,143,943",16.67,,46.30,,,8/11/2026
4208,2806/94,SODIUM CHLORIDE,0.9%,100 x 10ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"3,985,356",16.67,,44.53,,,8/11/2026
4209,2806/94,SODIUM CHLORIDE,0.9%,100 x 20ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"5,566,628",16.67,,62.20,,,8/11/2026
4211,208804/03,SODIUM CHLORIDE,0.9%,1000ml glass bottle,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"571,142",16.67,,6.38,,,8/11/2026
4212,2633/94,SODIUM CHLORIDE,0.9%,50ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"185,018",16.67,,2.07,,,8/11/2026
4215,2633/94,SODIUM CHLORIDE,0.9%,100ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"185,018",16.67,,2.07,,,8/11/2026
4217,2633/94,SODIUM CHLORIDE,0.9%,250ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"183,869",16.67,,2.05,,,8/11/2026
4219,2633/94,SODIUM CHLORIDE,0.9%,500ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"191,913",16.67,,2.14,,,8/11/2026
4221,2633/94,SODIUM CHLORIDE,0.9%,1000ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"206,852",16.67,,2.31,,,8/11/2026
4223,2712/94,SODIUM CHLORIDE,0.45%,250ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"147,095",16.67,,1.64,,,8/11/2026
4224,2712/94,SODIUM CHLORIDE,0.45%,500ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"164,333",16.67,,1.84,,,8/11/2026
4225,2712/94,SODIUM CHLORIDE,0.45%,1000ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"179,272",16.67,,2.00,,,8/11/2026
4857,2794/94,SODIUM CHLORIDE,10%,100 x 20ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"5,779,226",16.67,,64.57,,,8/11/2026
9374,121817/1,SODIUM CHLORIDE,0.9%,500ml Non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"229,836",16.67,,2.57,,,8/11/2026
9375,137617/1,SODIUM CHLORIDE,0.9%,1000ml Non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"244,775",16.67,,2.73,,,8/11/2026
9380,19516/1,SODIUM CHLORIDE,0.9%,Glass bottle 500ml,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"383,826",16.67,,4.29,,,8/11/2026
9556,89218/1,SODIUM CHLORIDE,0.9%,100ml non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"201,107",16.67,,2.25,,,8/11/2026
9557,89118/1,SODIUM CHLORIDE,0.9%,50ml non pvc bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"201,107",16.67,,2.25,,,8/11/2026
9709,166618/1,SODIUM CHLORIDE,0.9%,250ml Non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"199,957",16.67,,2.23,,,8/11/2026
9774,185818/1,SODIUM CHLORIDE,0.45%,1000ml Non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"194,211",16.67,,2.17,,,8/11/2026
9775,186018/1,SODIUM CHLORIDE,0.45%,500ml Non PVC bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"178,123",16.67,,1.99,,,8/11/2026
12481,45125/1,SODIUM CHLORIDE,0.45%,250ml non pvc bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,"159,736",16.67,,1.78,,,8/11/2026
4787,2091/94,"SODIUM CHLORIDE 0.45% INJECTION, USP",0.45%,1000ml,,Serum Products,Serum Products,Lebanon,"176,974",16.67,,1.98,,,8/11/2026
4788,2091/94,"SODIUM CHLORIDE 0.45% INJECTION, USP",0.45%,500ml,,Serum Products,Serum Products,Lebanon,"164,333",16.67,,1.84,,,8/11/2026
4789,2091/94,"SODIUM CHLORIDE 0.45% INJECTION, USP",0.45%,250ml,,Serum Products,Serum Products,Lebanon,"163,184",16.67,,1.82,,,8/11/2026
4795,115/95,SODIUM CHLORIDE 0.9% INJECTION USP ,0.9%,100ml,,Serum Products,Serum Products,Lebanon,"172,377",16.67,,1.93,,,8/11/2026
4796,115/95,SODIUM CHLORIDE 0.9% INJECTION USP ,0.9%,50ml,,Serum Products,Serum Products,Lebanon,"181,570",16.67,,2.03,,,8/11/2026
4792,2090/94,"SODIUM CHLORIDE 0.9% INJECTION, USP",0.9%,1000ml,,Serum Products,Serum Products,Lebanon,"194,211",16.67,,2.17,,,8/11/2026
4793,2090/94,"SODIUM CHLORIDE 0.9% INJECTION, USP",0.9%,500ml,,Serum Products,Serum Products,Lebanon,"179,272",16.67,,2.00,,,8/11/2026
